Data_Year,Quarter,FUEL_TYPE,ZIP,Number of Vehicles
2013,NA,PHEV,92861,7
2013,NA,Electric,92865,10
2013,NA,PHEV,92865,15
2013,NA,Electric,92866,1
2013,NA,PHEV,92866,6
2013,NA,Electric,92867,34
2013,NA,PHEV,92867,49
2013,NA,Electric,92868,3
2013,NA,PHEV,92868,31
2013,NA,Electric,92869,33
2013,NA,PHEV,92869,35
2013,NA,Electric,92870,22
2013,NA,PHEV,92870,33
2013,NA,Electric,92877,1
2013,NA,PHEV,92877,1
2013,NA,PHEV,92878,1
2013,NA,Electric,92879,4
2013,NA,PHEV,92879,8
2013,NA,Electric,92880,27
2013,NA,PHEV,92880,59
2013,NA,Electric,92881,12
2013,NA,PHEV,92881,22
2013,NA,Electric,92882,16
2013,NA,PHEV,92882,32
2013,NA,Electric,92883,12
2013,NA,PHEV,92883,25
2013,NA,Electric,92886,30
2013,NA,PHEV,92886,62
2013,NA,Electric,92887,29
2013,NA,PHEV,92887,38
2013,NA,Electric,93001,19
2013,NA,PHEV,93001,18
2013,NA,PHEV,93002,3
2013,NA,Electric,93003,15
2013,NA,PHEV,93003,13
2013,NA,Electric,93004,11
2013,NA,PHEV,93004,5
2013,NA,PHEV,93006,2
2013,NA,Electric,93010,19
2013,NA,PHEV,93010,12
2013,NA,Electric,93012,19
2013,NA,PHEV,93012,26
2013,NA,Electric,93013,2
2013,NA,PHEV,93013,4
2013,NA,PHEV,93015,1
2013,NA,Electric,93016,1
2013,NA,Electric,93021,25
2013,NA,PHEV,93021,28
2013,NA,Electric,93022,3
2013,NA,PHEV,93022,2
2013,NA,Electric,93023,4
2013,NA,PHEV,93023,18
2013,NA,Electric,93024,1
2013,NA,PHEV,93024,1
2013,NA,Electric,93030,11
2013,NA,PHEV,93030,1
2013,NA,Electric,93033,3
2013,NA,PHEV,93033,5
2013,NA,Electric,93035,10
2013,NA,PHEV,93035,9
2013,NA,Electric,93036,5
2013,NA,PHEV,93036,9
2013,NA,PHEV,93041,2
2013,NA,Electric,93060,4
2013,NA,PHEV,93060,2
2013,NA,Electric,93063,21
2013,NA,PHEV,93063,34
2013,NA,Electric,93065,29
2013,NA,PHEV,93065,60
2013,NA,PHEV,93066,5
2013,NA,PHEV,93067,2
2013,NA,Electric,93101,16
2013,NA,PHEV,93101,6
2013,NA,Electric,93103,9
2013,NA,PHEV,93103,6
2013,NA,Electric,93105,27
2013,NA,PHEV,93105,12
2013,NA,Electric,93108,38
2013,NA,PHEV,93108,9
2013,NA,Electric,93109,12
2013,NA,PHEV,93109,2
2013,NA,Electric,93110,11
2013,NA,PHEV,93110,9
2013,NA,Electric,93111,18
2013,NA,PHEV,93111,13
2013,NA,Electric,93117,16
2013,NA,PHEV,93117,10
2013,NA,Electric,93150,1
2013,NA,PHEV,93150,1
2013,NA,PHEV,93203,2
2013,NA,PHEV,93204,2
2013,NA,Electric,93210,1
2013,NA,Electric,93215,1
2013,NA,PHEV,93222,2
2013,NA,Electric,93223,1
2013,NA,PHEV,93225,1
2013,NA,Electric,93230,4
2013,NA,PHEV,93230,4
2013,NA,PHEV,93232,1
2013,NA,PHEV,93240,1
2013,NA,Electric,93245,2
2013,NA,Electric,93250,1
2013,NA,Electric,93252,1
2013,NA,Electric,93257,1
2013,NA,PHEV,93257,3
2013,NA,PHEV,93263,1
2013,NA,PHEV,93268,1
2013,NA,Electric,93270,1
2013,NA,Electric,93274,1
2013,NA,PHEV,93274,1
2013,NA,Electric,93277,6
2013,NA,PHEV,93277,2
2013,NA,Electric,93290,1
2013,NA,Electric,93291,4
2013,NA,PHEV,93291,3
2013,NA,Electric,93292,3
2013,NA,PHEV,93292,1
2013,NA,PHEV,93301,5
2013,NA,Electric,93304,5
2013,NA,PHEV,93304,3
2013,NA,Electric,93305,1
2013,NA,PHEV,93305,1
2013,NA,Electric,93306,9
2013,NA,PHEV,93306,6
2013,NA,Electric,93307,2
2013,NA,PHEV,93307,1
2013,NA,Electric,93308,3
2013,NA,PHEV,93308,3
2013,NA,Electric,93309,7
2013,NA,PHEV,93309,3
2013,NA,Electric,93311,21
2013,NA,PHEV,93311,9
2013,NA,Electric,93312,11
2013,NA,PHEV,93312,8
2013,NA,Electric,93313,3
2013,NA,PHEV,93313,3
2013,NA,Electric,93314,6
2013,NA,PHEV,93314,1
2013,NA,PHEV,93390,1
2013,NA,Electric,93401,27
2013,NA,PHEV,93401,9
2013,NA,Electric,93402,5
2013,NA,PHEV,93402,2
2013,NA,Electric,93405,10
2013,NA,PHEV,93405,6
2013,NA,Electric,93420,16
2013,NA,PHEV,93420,7
2013,NA,PHEV,93421,2
2013,NA,Electric,93422,10
2013,NA,PHEV,93422,2
2013,NA,Electric,93424,2
2013,NA,PHEV,93426,1
2013,NA,Electric,93427,1
2013,NA,PHEV,93427,1
2013,NA,PHEV,93428,4
2013,NA,Electric,93430,2
2013,NA,PHEV,93430,1
2013,NA,Electric,93433,6
2013,NA,PHEV,93433,4
2013,NA,Electric,93436,2
2013,NA,PHEV,93436,4
2013,NA,PHEV,93437,1
2013,NA,Electric,93440,1
2013,NA,PHEV,93441,1
2013,NA,Electric,93442,10
2013,NA,PHEV,93442,2
2013,NA,Electric,93444,9
2013,NA,Electric,93445,1
2013,NA,Electric,93446,9
2013,NA,PHEV,93446,2
2013,NA,Electric,93449,7
2013,NA,PHEV,93449,2
2013,NA,Electric,93453,1
2013,NA,Electric,93454,3
2013,NA,PHEV,93454,4
2013,NA,Electric,93455,5
2013,NA,PHEV,93455,4
2013,NA,Electric,93460,2
2013,NA,PHEV,93460,1
2013,NA,Electric,93463,3
2013,NA,PHEV,93463,2
2013,NA,Electric,93465,1
2013,NA,PHEV,93465,1
2013,NA,PHEV,93504,1
2013,NA,PHEV,93505,3
2013,NA,Electric,93510,1
2013,NA,PHEV,93510,8
2013,NA,PHEV,93514,2
2013,NA,PHEV,93531,2
2013,NA,Electric,93534,30
2013,NA,PHEV,93534,4
2013,NA,Electric,93535,7
2013,NA,PHEV,93535,3
2013,NA,Electric,93536,8
2013,NA,PHEV,93536,18
2013,NA,Electric,93543,2
2013,NA,Electric,93544,1
2013,NA,PHEV,93544,1
2013,NA,PHEV,93546,1
2013,NA,Electric,93550,4
2013,NA,PHEV,93550,9
2013,NA,Electric,93551,18
2013,NA,PHEV,93551,22
2013,NA,Electric,93552,2
2013,NA,PHEV,93552,5
2013,NA,PHEV,93555,4
2013,NA,Electric,93560,2
2013,NA,PHEV,93560,2
2013,NA,Electric,93561,2
2013,NA,PHEV,93561,6
2013,NA,Electric,93562,2
2013,NA,PHEV,93610,1
2013,NA,Electric,93611,12
2013,NA,PHEV,93611,11
2013,NA,Electric,93612,2
2013,NA,PHEV,93612,1
2013,NA,PHEV,93614,1
2013,NA,Electric,93618,1
2013,NA,Electric,93619,14
2013,NA,PHEV,93619,7
2013,NA,Electric,93621,1
2013,NA,PHEV,93622,1
2013,NA,PHEV,93625,1
2013,NA,Electric,93630,1
2013,NA,PHEV,93635,5
2013,NA,Electric,93636,1
2013,NA,PHEV,93636,1
2013,NA,Electric,93637,4
2013,NA,PHEV,93637,5
2013,NA,Electric,93638,2
2013,NA,PHEV,93638,1
2013,NA,PHEV,93640,4
2013,NA,Electric,93644,1
2013,NA,Electric,93654,1
2013,NA,Electric,93657,3
2013,NA,PHEV,93657,2
2013,NA,PHEV,93662,1
2013,NA,PHEV,93675,2
2013,NA,Electric,93701,1
2013,NA,Electric,93702,2
2013,NA,PHEV,93702,1
2013,NA,Electric,93703,1
2013,NA,Electric,93704,3
2013,NA,PHEV,93704,2
2013,NA,Electric,93705,1
2013,NA,PHEV,93705,2
2013,NA,Electric,93710,5
2013,NA,Electric,93711,7
2013,NA,PHEV,93711,9
2013,NA,Electric,93720,13
2013,NA,PHEV,93720,6
2013,NA,Electric,93722,5
2013,NA,PHEV,93722,1
2013,NA,PHEV,93723,1
2013,NA,Electric,93725,1
2013,NA,Electric,93727,4
2013,NA,PHEV,93727,3
2013,NA,Electric,93730,7
2013,NA,PHEV,93730,6
2013,NA,Electric,93901,4
2013,NA,PHEV,93901,2
2013,NA,Electric,93902,1
2013,NA,Electric,93905,1
2013,NA,PHEV,93905,2
2013,NA,Electric,93906,1
2013,NA,PHEV,93906,3
2013,NA,Electric,93907,6
2013,NA,PHEV,93907,11
2013,NA,Electric,93908,8
2013,NA,PHEV,93908,4
2013,NA,Electric,93921,4
2013,NA,Electric,93923,17
2013,NA,PHEV,93923,3
2013,NA,Electric,93924,6
2013,NA,PHEV,93924,4
2013,NA,PHEV,93926,2
2013,NA,PHEV,93927,1
2013,NA,PHEV,93930,3
2013,NA,Electric,93933,2
2013,NA,PHEV,93933,8
2013,NA,Electric,93940,18
2013,NA,PHEV,93940,20
2013,NA,PHEV,93942,1
2013,NA,Electric,93950,8
2013,NA,PHEV,93950,1
2013,NA,Electric,93953,4
2013,NA,PHEV,93953,5
2013,NA,Electric,93955,4
2013,NA,PHEV,93955,1
2013,NA,PHEV,93960,1
2013,NA,Electric,94002,80
2013,NA,PHEV,94002,38
2013,NA,Electric,94003,16
2013,NA,PHEV,94003,4
2013,NA,Electric,94005,6
2013,NA,PHEV,94005,2
2013,NA,Electric,94010,137
2013,NA,PHEV,94010,54
2013,NA,Electric,94014,8
2013,NA,PHEV,94014,9
2013,NA,Electric,94015,16
2013,NA,PHEV,94015,11
2013,NA,Electric,94018,5
2013,NA,PHEV,94018,5
2013,NA,Electric,94019,23
2013,NA,PHEV,94019,22
2013,NA,Electric,94020,2
2013,NA,PHEV,94020,6
2013,NA,Electric,94021,1
2013,NA,Electric,94022,198
2013,NA,PHEV,94022,38
2013,NA,Electric,94023,4
2013,NA,PHEV,94023,1
2013,NA,Electric,94024,185
2013,NA,PHEV,94024,51
2013,NA,Electric,94025,175
2013,NA,PHEV,94025,53
2013,NA,PHEV,94026,1
2013,NA,Electric,94027,94
2013,NA,PHEV,94027,12
2013,NA,Electric,94028,72
2013,NA,PHEV,94028,12
2013,NA,Electric,94030,22
2013,NA,PHEV,94030,10
2013,NA,Electric,94037,10
2013,NA,PHEV,94037,4
2013,NA,Electric,94038,6
2013,NA,PHEV,94038,1
2013,NA,Electric,94040,76
2013,NA,PHEV,94040,23
2013,NA,Electric,94041,52
2013,NA,PHEV,94041,16
2013,NA,PHEV,94042,1
2013,NA,Electric,94043,76
2013,NA,PHEV,94043,34
2013,NA,Electric,94044,31
2013,NA,PHEV,94044,20
2013,NA,Electric,94060,1
2013,NA,Electric,94061,62
2013,NA,PHEV,94061,24
2013,NA,Electric,94062,126
2013,NA,PHEV,94062,46
2013,NA,Electric,94063,17
2013,NA,PHEV,94063,14
2013,NA,Electric,94065,45
2013,NA,PHEV,94065,17
2013,NA,Electric,94066,25
2013,NA,PHEV,94066,11
2013,NA,Electric,94070,100
2013,NA,PHEV,94070,38
2013,NA,Electric,94080,44
2013,NA,PHEV,94080,18
2013,NA,Electric,94085,30
2013,NA,PHEV,94085,12
2013,NA,Electric,94086,57
2013,NA,PHEV,94086,20
2013,NA,Electric,94087,146
2013,NA,PHEV,94087,72
2013,NA,Electric,94088,2
2013,NA,PHEV,94088,2
2013,NA,Electric,94089,16
2013,NA,PHEV,94089,14
2013,NA,Electric,94102,8
2013,NA,PHEV,94102,3
2013,NA,Electric,94103,16
2013,NA,PHEV,94103,6
2013,NA,Electric,94104,4
2013,NA,Electric,94105,18
2013,NA,PHEV,94105,68
2013,NA,Electric,94107,39
2013,NA,PHEV,94107,16
2013,NA,Electric,94108,8
2013,NA,PHEV,94108,8
2013,NA,Electric,94109,24
2013,NA,PHEV,94109,17
2013,NA,Electric,94110,34
2013,NA,PHEV,94110,18
2013,NA,Electric,94111,9
2013,NA,PHEV,94111,2
2013,NA,Electric,94112,17
2013,NA,PHEV,94112,18
2013,NA,Electric,94114,45
2013,NA,PHEV,94114,19
2013,NA,Electric,94115,25
2013,NA,PHEV,94115,10
2013,NA,Electric,94116,20
2013,NA,PHEV,94116,18
2013,NA,Electric,94117,38
2013,NA,PHEV,94117,15
2013,NA,Electric,94118,42
2013,NA,PHEV,94118,10
2013,NA,Electric,94121,37
2013,NA,PHEV,94121,15
2013,NA,Electric,94122,22
2013,NA,PHEV,94122,18
2013,NA,Electric,94123,33
2013,NA,PHEV,94123,12
2013,NA,Electric,94124,8
2013,NA,PHEV,94124,18
2013,NA,Electric,94127,30
2013,NA,PHEV,94127,12
2013,NA,Electric,94129,5
2013,NA,PHEV,94129,4
2013,NA,Electric,94130,3
2013,NA,Electric,94131,53
2013,NA,PHEV,94131,24
2013,NA,Electric,94132,8
2013,NA,PHEV,94132,7
2013,NA,Electric,94133,12
2013,NA,PHEV,94133,3
2013,NA,Electric,94134,14
2013,NA,PHEV,94134,10
2013,NA,Electric,94146,1
2013,NA,PHEV,94147,1
2013,NA,PHEV,94155,1
2013,NA,Electric,94158,12
2013,NA,PHEV,94158,3
2013,NA,Electric,94159,1
2013,NA,Electric,94301,123
2013,NA,PHEV,94301,28
2013,NA,Electric,94303,130
2013,NA,PHEV,94303,30
2013,NA,Electric,94304,10
2013,NA,PHEV,94304,2
2013,NA,Electric,94305,16
2013,NA,PHEV,94305,4
2013,NA,Electric,94306,129
2013,NA,PHEV,94306,45
2013,NA,Electric,94401,17
2013,NA,PHEV,94401,13
2013,NA,Electric,94402,58
2013,NA,PHEV,94402,21
2013,NA,Electric,94403,47
2013,NA,PHEV,94403,34
2013,NA,Electric,94404,73
2013,NA,PHEV,94404,31
2013,NA,Electric,94501,36
2013,NA,PHEV,94501,54
2013,NA,Electric,94502,27
2013,NA,PHEV,94502,24
2013,NA,Electric,94503,3
2013,NA,PHEV,94503,8
2013,NA,PHEV,94505,4
2013,NA,Electric,94506,61
2013,NA,PHEV,94506,39
2013,NA,Electric,94507,32
2013,NA,PHEV,94507,25
2013,NA,Electric,94508,2
2013,NA,Electric,94509,4
2013,NA,PHEV,94509,5
2013,NA,Electric,94510,16
2013,NA,PHEV,94510,25
2013,NA,PHEV,94511,1
2013,NA,Electric,94513,15
2013,NA,PHEV,94513,23
2013,NA,PHEV,94514,1
2013,NA,Electric,94515,4
2013,NA,PHEV,94515,5
2013,NA,Electric,94517,3
2013,NA,PHEV,94517,11
2013,NA,Electric,94518,10
2013,NA,PHEV,94518,13
2013,NA,Electric,94519,2
2013,NA,PHEV,94519,14
2013,NA,Electric,94520,3
2013,NA,PHEV,94520,10
2013,NA,Electric,94521,9
2013,NA,PHEV,94521,23
2013,NA,PHEV,94522,1
2013,NA,Electric,94523,18
2013,NA,PHEV,94523,28
2013,NA,Electric,94525,1
2013,NA,Electric,94526,41
2013,NA,PHEV,94526,37
2013,NA,Electric,94528,4
2013,NA,PHEV,94528,1
2013,NA,Electric,94530,19
2013,NA,PHEV,94530,31
2013,NA,Electric,94531,8
2013,NA,PHEV,94531,11
2013,NA,Electric,94533,4
2013,NA,PHEV,94533,17
2013,NA,Electric,94534,9
2013,NA,PHEV,94534,19
2013,NA,Electric,94535,1
2013,NA,Electric,94536,124
2013,NA,PHEV,94536,55
2013,NA,Electric,94538,82
2013,NA,PHEV,94538,31
2013,NA,Electric,94539,294
2013,NA,PHEV,94539,118
2013,NA,Electric,94541,17
2013,NA,PHEV,94541,19
2013,NA,Electric,94542,27
2013,NA,PHEV,94542,17
2013,NA,Electric,94544,23
2013,NA,PHEV,94544,15
2013,NA,Electric,94545,12
2013,NA,PHEV,94545,18
2013,NA,Electric,94546,21
2013,NA,PHEV,94546,16
2013,NA,Electric,94547,23
2013,NA,PHEV,94547,21
2013,NA,Electric,94549,54
2013,NA,PHEV,94549,63
2013,NA,Electric,94550,41
2013,NA,PHEV,94550,47
2013,NA,Electric,94551,13
2013,NA,PHEV,94551,11
2013,NA,Electric,94552,29
2013,NA,PHEV,94552,31
2013,NA,Electric,94553,19
2013,NA,PHEV,94553,33
2013,NA,Electric,94555,124
2013,NA,PHEV,94555,39
2013,NA,Electric,94556,23
2013,NA,PHEV,94556,21
2013,NA,Electric,94558,45
2013,NA,PHEV,94558,32
2013,NA,Electric,94559,9
2013,NA,PHEV,94559,15
2013,NA,Electric,94560,37
2013,NA,PHEV,94560,27
2013,NA,Electric,94561,6
2013,NA,PHEV,94561,5
2013,NA,Electric,94562,2
2013,NA,Electric,94563,74
2013,NA,PHEV,94563,39
2013,NA,Electric,94564,6
2013,NA,PHEV,94564,11
2013,NA,Electric,94565,10
2013,NA,PHEV,94565,17
2013,NA,Electric,94566,89
2013,NA,PHEV,94566,66
2013,NA,Electric,94568,94
2013,NA,PHEV,94568,48
2013,NA,Electric,94571,2
2013,NA,PHEV,94571,3
2013,NA,Electric,94572,3
2013,NA,Electric,94573,1
2013,NA,Electric,94574,11
2013,NA,PHEV,94574,7
2013,NA,PHEV,94576,1
2013,NA,Electric,94577,21
2013,NA,PHEV,94577,21
2013,NA,Electric,94578,8
2013,NA,PHEV,94578,13
2013,NA,Electric,94579,5
2013,NA,PHEV,94579,4
2013,NA,Electric,94580,9
2013,NA,PHEV,94580,9
2013,NA,Electric,94582,44
2013,NA,PHEV,94582,36
2013,NA,Electric,94583,120
2013,NA,PHEV,94583,94
2013,NA,Electric,94585,3
2013,NA,PHEV,94585,6
2013,NA,Electric,94586,2
2013,NA,PHEV,94586,1
2013,NA,Electric,94587,89
2013,NA,PHEV,94587,41
2013,NA,Electric,94588,58
2013,NA,PHEV,94588,30
2013,NA,Electric,94589,6
2013,NA,PHEV,94589,5
2013,NA,Electric,94590,5
2013,NA,PHEV,94590,9
2013,NA,Electric,94591,14
2013,NA,PHEV,94591,34
2013,NA,Electric,94592,1
2013,NA,Electric,94595,12
2013,NA,PHEV,94595,21
2013,NA,Electric,94596,16
2013,NA,PHEV,94596,20
2013,NA,Electric,94597,17
2013,NA,PHEV,94597,10
2013,NA,Electric,94598,21
2013,NA,PHEV,94598,30
2013,NA,Electric,94599,3
2013,NA,PHEV,94599,3
2013,NA,Electric,94601,9
2013,NA,PHEV,94601,7
2013,NA,Electric,94602,32
2013,NA,PHEV,94602,30
2013,NA,Electric,94603,2
2013,NA,PHEV,94603,1
2013,NA,Electric,94605,14
2013,NA,PHEV,94605,12
2013,NA,Electric,94606,11
2013,NA,PHEV,94606,8
2013,NA,Electric,94607,4
2013,NA,PHEV,94607,8
2013,NA,Electric,94608,11
2013,NA,PHEV,94608,16
2013,NA,Electric,94609,16
2013,NA,PHEV,94609,3
2013,NA,Electric,94610,62
2013,NA,PHEV,94610,32
2013,NA,Electric,94611,117
2013,NA,PHEV,94611,61
2013,NA,Electric,94612,4
2013,NA,PHEV,94612,11
2013,NA,Electric,94618,46
2013,NA,PHEV,94618,33
2013,NA,Electric,94619,20
2013,NA,PHEV,94619,21
2013,NA,Electric,94621,2
2013,NA,PHEV,94621,5
2013,NA,Electric,94622,1
2013,NA,PHEV,94622,2
2013,NA,Electric,94662,1
2013,NA,Electric,94702,10
2013,NA,PHEV,94702,9
2013,NA,Electric,94703,13
2013,NA,PHEV,94703,12
2013,NA,Electric,94704,8
2013,NA,PHEV,94704,4
2013,NA,Electric,94705,38
2013,NA,PHEV,94705,20
2013,NA,Electric,94706,17
2013,NA,PHEV,94706,27
2013,NA,Electric,94707,23
2013,NA,PHEV,94707,43
2013,NA,Electric,94708,33
2013,NA,PHEV,94708,24
2013,NA,Electric,94709,11
2013,NA,PHEV,94709,11
2013,NA,Electric,94710,11
2013,NA,PHEV,94710,5
2013,NA,Electric,94801,7
2013,NA,PHEV,94801,6
2013,NA,Electric,94803,18
2013,NA,PHEV,94803,10
2013,NA,Electric,94804,7
2013,NA,PHEV,94804,9
2013,NA,Electric,94805,14
2013,NA,PHEV,94805,9
2013,NA,Electric,94806,13
2013,NA,PHEV,94806,10
2013,NA,Electric,94901,59
2013,NA,PHEV,94901,35
2013,NA,Electric,94903,38
2013,NA,PHEV,94903,28
2013,NA,Electric,94904,32
2013,NA,PHEV,94904,16
2013,NA,Electric,94914,1
2013,NA,PHEV,94915,1
2013,NA,Electric,94920,41
2013,NA,PHEV,94920,17
2013,NA,Electric,94924,4
2013,NA,Electric,94925,11
2013,NA,PHEV,94925,4
2013,NA,Electric,94928,4
2013,NA,PHEV,94928,12
2013,NA,Electric,94929,1
2013,NA,PHEV,94929,2
2013,NA,Electric,94930,28
2013,NA,PHEV,94930,10
2013,NA,Electric,94931,2
2013,NA,PHEV,94931,7
2013,NA,Electric,94933,2
2013,NA,PHEV,94933,1
2013,NA,Electric,94937,3
2013,NA,Electric,94939,14
2013,NA,PHEV,94939,10
2013,NA,Electric,94940,1
2013,NA,Electric,94941,82
2013,NA,PHEV,94941,42
2013,NA,Electric,94945,18
2013,NA,PHEV,94945,13
2013,NA,Electric,94946,5
2013,NA,Electric,94947,17
2013,NA,PHEV,94947,17
2013,NA,Electric,94949,24
2013,NA,PHEV,94949,19
2013,NA,Electric,94950,2
2013,NA,Electric,94951,4
2013,NA,PHEV,94951,3
2013,NA,Electric,94952,37
2013,NA,PHEV,94952,32
2013,NA,Electric,94954,20
2013,NA,PHEV,94954,25
2013,NA,Electric,94955,1
2013,NA,PHEV,94955,1
2013,NA,Electric,94956,1
2013,NA,PHEV,94956,2
2013,NA,Electric,94957,11
2013,NA,PHEV,94957,3
2013,NA,Electric,94960,35
2013,NA,PHEV,94960,17
2013,NA,Electric,94963,1
2013,NA,Electric,94965,20
2013,NA,PHEV,94965,9
2013,NA,Electric,94966,1
2013,NA,PHEV,94970,1
2013,NA,Electric,94973,3
2013,NA,PHEV,94973,1
2013,NA,PHEV,94975,1
2013,NA,Electric,94977,1
2013,NA,Electric,95001,2
2013,NA,Electric,95002,2
2013,NA,PHEV,95002,4
2013,NA,Electric,95003,25
2013,NA,PHEV,95003,18
2013,NA,Electric,95004,3
2013,NA,PHEV,95004,6
2013,NA,Electric,95005,6
2013,NA,PHEV,95005,4
2013,NA,Electric,95006,3
2013,NA,PHEV,95006,6
2013,NA,Electric,95008,67
2013,NA,PHEV,95008,73
2013,NA,Electric,95009,1
2013,NA,Electric,95010,6
2013,NA,PHEV,95010,5
2013,NA,PHEV,95011,1
2013,NA,PHEV,95012,1
2013,NA,Electric,95014,216
2013,NA,PHEV,95014,94
2013,NA,Electric,95017,2
2013,NA,Electric,95018,5
2013,NA,PHEV,95018,6
2013,NA,Electric,95019,1
2013,NA,PHEV,95019,2
2013,NA,Electric,95020,39
2013,NA,PHEV,95020,71
2013,NA,Electric,95023,6
2013,NA,PHEV,95023,19
2013,NA,Electric,95026,1
2013,NA,Electric,95030,122
2013,NA,PHEV,95030,37
2013,NA,Electric,95031,3
2013,NA,Electric,95032,104
2013,NA,PHEV,95032,73
2013,NA,Electric,95033,33
2013,NA,PHEV,95033,16
2013,NA,Electric,95035,89
2013,NA,PHEV,95035,44
2013,NA,PHEV,95036,1
2013,NA,Electric,95037,67
2013,NA,PHEV,95037,129
2013,NA,Electric,95042,1
2013,NA,PHEV,95042,1
2013,NA,PHEV,95045,1
2013,NA,Electric,95046,8
2013,NA,PHEV,95046,15
2013,NA,Electric,95050,33
2013,NA,PHEV,95050,32
2013,NA,Electric,95051,84
2013,NA,PHEV,95051,46
2013,NA,Electric,95054,58
2013,NA,PHEV,95054,38
2013,NA,Electric,95060,79
2013,NA,PHEV,95060,35
2013,NA,Electric,95062,26
2013,NA,PHEV,95062,20
2013,NA,Electric,95065,12
2013,NA,PHEV,95065,10
2013,NA,Electric,95066,35
2013,NA,PHEV,95066,22
2013,NA,PHEV,95067,1
2013,NA,Electric,95070,220
2013,NA,PHEV,95070,70
2013,NA,Electric,95073,22
2013,NA,PHEV,95073,9
2013,NA,PHEV,95075,1
2013,NA,Electric,95076,19
2013,NA,PHEV,95076,19
2013,NA,Electric,95077,1
2013,NA,Electric,95110,17
2013,NA,PHEV,95110,14
2013,NA,Electric,95111,19
2013,NA,PHEV,95111,21
2013,NA,Electric,95112,36
2013,NA,PHEV,95112,34
2013,NA,Electric,95113,4
2013,NA,PHEV,95113,4
2013,NA,Electric,95115,1
2013,NA,Electric,95116,4
2013,NA,PHEV,95116,6
2013,NA,Electric,95117,29
2013,NA,PHEV,95117,15
2013,NA,Electric,95118,41
2013,NA,PHEV,95118,61
2013,NA,Electric,95119,16
2013,NA,PHEV,95119,13
2013,NA,Electric,95120,188
2013,NA,PHEV,95120,182
2013,NA,Electric,95121,41
2013,NA,PHEV,95121,24
2013,NA,Electric,95122,3
2013,NA,PHEV,95122,8
2013,NA,Electric,95123,72
2013,NA,PHEV,95123,73
2013,NA,Electric,95124,108
2013,NA,PHEV,95124,88
2013,NA,Electric,95125,118
2013,NA,PHEV,95125,91
2013,NA,Electric,95126,32
2013,NA,PHEV,95126,37
2013,NA,Electric,95127,26
2013,NA,PHEV,95127,25
2013,NA,Electric,95128,33
2013,NA,PHEV,95128,25
2013,NA,Electric,95129,88
2013,NA,PHEV,95129,32
2013,NA,Electric,95130,31
2013,NA,PHEV,95130,18
2013,NA,Electric,95131,44
2013,NA,PHEV,95131,22
2013,NA,Electric,95132,33
2013,NA,PHEV,95132,29
2013,NA,Electric,95133,13
2013,NA,PHEV,95133,11
2013,NA,Electric,95134,35
2013,NA,PHEV,95134,17
2013,NA,Electric,95135,113
2013,NA,PHEV,95135,56
2013,NA,Electric,95136,49
2013,NA,PHEV,95136,36
2013,NA,Electric,95138,99
2013,NA,PHEV,95138,77
2013,NA,Electric,95139,11
2013,NA,PHEV,95139,6
2013,NA,PHEV,95140,2
2013,NA,Electric,95148,58
2013,NA,PHEV,95148,41
2013,NA,PHEV,95150,2
2013,NA,Electric,95151,1
2013,NA,Electric,95152,1
2013,NA,Electric,95153,1
2013,NA,PHEV,95159,1
2013,NA,Electric,95160,2
2013,NA,Electric,95161,1
2013,NA,PHEV,95161,1
2013,NA,PHEV,95170,1
2013,NA,PHEV,95202,1
2013,NA,PHEV,95203,1
2013,NA,Electric,95206,4
2013,NA,PHEV,95206,2
2013,NA,Electric,95207,5
2013,NA,PHEV,95207,3
2013,NA,Electric,95209,7
2013,NA,PHEV,95209,3
2013,NA,Electric,95210,1
2013,NA,PHEV,95210,1
2013,NA,PHEV,95211,1
2013,NA,PHEV,95212,2
2013,NA,PHEV,95215,4
2013,NA,Electric,95219,7
2013,NA,PHEV,95219,2
2013,NA,Electric,95220,2
2013,NA,Electric,95222,4
2013,NA,PHEV,95223,1
2013,NA,Electric,95236,1
2013,NA,Electric,95240,6
2013,NA,PHEV,95240,2
2013,NA,Electric,95242,5
2013,NA,PHEV,95242,3
2013,NA,Electric,95245,1
2013,NA,PHEV,95245,1
2013,NA,Electric,95246,1
2013,NA,PHEV,95246,1
2013,NA,Electric,95247,2
2013,NA,PHEV,95247,2
2013,NA,Electric,95248,1
2013,NA,Electric,95249,1
2013,NA,PHEV,95252,2
2013,NA,PHEV,95257,1
2013,NA,PHEV,95258,2
2013,NA,PHEV,95269,5
2013,NA,Electric,95301,1
2013,NA,PHEV,95301,4
2013,NA,Electric,95304,3
2013,NA,PHEV,95304,5
2013,NA,Electric,95307,1
2013,NA,PHEV,95307,2
2013,NA,PHEV,95315,1
2013,NA,Electric,95320,2
2013,NA,Electric,95322,2
2013,NA,PHEV,95322,1
2013,NA,Electric,95324,2
2013,NA,Electric,95326,3
2013,NA,PHEV,95326,1
2013,NA,Electric,95330,1
2013,NA,PHEV,95330,4
2013,NA,PHEV,95333,1
2013,NA,Electric,95336,2
2013,NA,PHEV,95336,4
2013,NA,Electric,95337,4
2013,NA,PHEV,95337,4
2013,NA,Electric,95338,2
2013,NA,PHEV,95338,2
2013,NA,Electric,95340,3
2013,NA,PHEV,95340,5
2013,NA,Electric,95341,1
2013,NA,PHEV,95341,1
2013,NA,Electric,95348,1
2013,NA,Electric,95350,3
2013,NA,PHEV,95350,4
